611,26/4/2020,04:49:07,22.3,100.4,32.4,6.76992E-08,1.82911E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.09,9598.87,13.3,749.9,1,1.72,7.44,759.9,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
612,26/4/2020,04:54:37,22.3,100.4,32.4,6.76992E-08,1.82911E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.337,0,10.09,9598.87,13.3,749.9,1,1.72,7.44,761.2,ON,151.296,151.247,151.247,151.247,1,1.078893,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
613,26/4/2020,05:00:07,22.3,100.4,32.4,6.76992E-08,1.82911E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.09,9599.11,13.3,749.9,1,1.72,7.44,759.9,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
614,26/4/2020,05:05:37,22.2,100.4,32.4,6.76701E-08,1.82863E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9597.04,13.3,749.9,1,1.72,7.44,759.9,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
615,26/4/2020,05:11:07,22.2,100.4,32.4,6.76701E-08,1.82863E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9597.04,13.3,749.9,1,1.72,7.44,759.9,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
616,26/4/2020,05:16:37,22.2,100.4,32.3,6.76701E-08,1.82863E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9597.04,13.3,749.9,1,1.72,7.44,759.9,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
617,26/4/2020,05:22:07,22.1,100.4,32.3,6.76409E-08,1.82815E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.337,0,10.1,9595.22,13.3,749.9,1,1.72,7.44,761,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
618,26/4/2020,05:27:37,22.1,100.4,32.3,6.76409E-08,1.82815E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9595.46,13.3,749.9,1,1.72,7.44,759.8,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
619,26/4/2020,05:33:07,22.1,100.4,32.4,6.76409E-08,1.82815E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9595.22,13.3,749.9,1,1.72,7.44,759.8,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
620,26/4/2020,05:38:37,22.1,100.4,32.4,6.76409E-08,1.82815E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.105,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9595.22,13.3,749.9,1,1.72,7.44,759.8,ON,552.495,552.316,552.316,552.316,1,1.626642,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
621,26/4/2020,05:44:07,22,100.4,32.4,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
622,26/4/2020,05:49:37,22,100.4,32.5,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
623,26/4/2020,05:55:07,22,100.4,32.5,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
624,26/4/2020,06:00:37,22,100.4,32.5,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.441,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,461.533,461.384,461.384,461.384,1,1.491267,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
625,26/4/2020,06:06:07,22,100.4,32.5,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.173,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,676.153,561.315,542.257,685.39,1.307,3.207416,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
626,26/4/2020,06:11:37,22,100.4,32.5,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
627,26/4/2020,06:17:07,22,100.4,32.6,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.337,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,760.9,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
628,26/4/2020,06:22:37,22,100.4,32.6,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.64,13.3,749.9,1,1.72,7.44,759.7,ON,25.954,25.946,25.946,25.946,1,2.172693,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
629,26/4/2020,06:28:07,22,100.4,32.6,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
630,26/4/2020,06:33:37,22,100.4,32.6,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
631,26/4/2020,06:39:07,22,100.4,32.7,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
632,26/4/2020,06:44:37,22,100.4,32.7,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
633,26/4/2020,06:50:07,22,100.4,32.8,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
634,26/4/2020,06:55:37,22,100.4,32.8,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
635,26/4/2020,07:01:07,22,100.4,32.9,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
636,26/4/2020,07:06:37,22,100.4,33,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.131,50.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,425.718,335.304,312.668,201.691,1.469,2.5705,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
637,26/4/2020,07:12:07,22,100.4,33.1,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
638,26/4/2020,07:17:37,22,100.4,33.3,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,358.78,358.664,358.664,358.664,1,1.333363,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
639,26/4/2020,07:23:07,22,100.4,33.4,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
640,26/4/2020,07:28:37,22,100.4,33.6,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
641,26/4/2020,07:34:07,22,100.4,33.8,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
642,26/4/2020,07:39:37,22,100.4,34,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
643,26/4/2020,07:45:07,22,100.4,34.2,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
644,26/4/2020,07:50:37,22,100.4,34.4,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
645,26/4/2020,07:56:08,22,100.4,34.5,6.76118E-08,1.82767E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9593.4,13.3,749.9,1,1.72,7.44,759.7,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
646,26/4/2020,08:01:37,21.9,100.4,34.7,6.75827E-08,1.82719E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9591.57,13.3,749.9,1,1.72,7.44,759.6,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
647,26/4/2020,08:07:07,21.9,100.4,34.9,6.75827E-08,1.82719E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4,50,1,3,0.338,0,10.1,9591.57,13.3,749.9,1,1.72,7.44,759.6,ON,-99999,-99999,-99999,0,-99999,0,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
